,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2023-07-18 15:30:00+00:00,32,5843,349,0,472,8067,224,384,20,164
2023-07-18 15:45:00+00:00,32,6193,403,0,472,7613,199,394,11,179
2023-07-18 16:00:00+00:00,33,6139,524,0,472,7265,171,390,3,147
2023-07-18 16:15:00+00:00,34,6385,570,0,472,6665,156,397,2,142
2023-07-18 16:30:00+00:00,33,6672,416,0,472,6168,131,394,2,144
2023-07-18 16:45:00+00:00,33,6770,306,0,471,5871,85,381,1,153
2023-07-18 17:00:00+00:00,33,6648,275,0,471,5661,64,385,0,130
2023-07-18 17:15:00+00:00,33,6601,291,0,471,5169,55,382,0,113
2023-07-18 17:30:00+00:00,33,6677,302,0,471,4761,43,381,0,92
2023-07-18 17:45:00+00:00,34,6909,306,0,471,4467,35,377,0,72
2023-07-18 18:00:00+00:00,34,6686,308,0,471,4152,31,380,0,60
2023-07-18 18:15:00+00:00,33,6628,313,0,471,3890,27,374,0,58
2023-07-18 18:30:00+00:00,33,6633,300,0,471,3646,20,377,0,47
2023-07-18 18:45:00+00:00,34,6643,294,0,471,3481,8,374,0,41
2023-07-18 19:00:00+00:00,34,6653,289,0,471,3339,3,377,0,35
2023-07-18 19:15:00+00:00,33,6654,285,0,471,3230,2,374,0,31
2023-07-18 19:30:00+00:00,34,6659,282,0,471,3135,0,379,0,32
2023-07-18 19:45:00+00:00,34,6657,286,0,471,3073,0,384,0,34
2023-07-18 20:00:00+00:00,34,6676,331,0,471,3029,0,384,0,38
2023-07-18 20:15:00+00:00,34,6627,340,0,471,2953,0,387,3,35
2023-07-18 20:30:00+00:00,34,6567,350,0,471,2882,0,387,7,37
2023-07-18 20:45:00+00:00,34,6534,462,0,471,2846,0,385,11,38
2023-07-18 21:00:00+00:00,34,6580,517,0,471,2776,0,382,16,46
2023-07-18 21:15:00+00:00,33,6589,535,0,471,2683,0,382,19,55
2023-07-18 21:30:00+00:00,33,6574,550,0,471,2617,0,382,11,51
2023-07-18 21:45:00+00:00,33,6563,582,0,471,2596,0,385,9,44
2023-07-18 22:00:00+00:00,33,6652,610,0,471,2398,0,383,8,48
2023-07-18 22:15:00+00:00,33,6701,628,0,471,2329,0,381,11,43
2023-07-18 22:30:00+00:00,33,6635,621,0,471,2296,0,380,29,42
2023-07-18 22:45:00+00:00,33,6596,617,0,471,2274,0,379,34,42
2023-07-18 23:00:00+00:00,33,6596,615,0,471,2234,0,379,45,42
2023-07-18 23:15:00+00:00,34,6601,609,0,471,2196,0,382,69,41
2023-07-18 23:30:00+00:00,34,6557,612,0,471,2187,0,381,76,46
2023-07-18 23:45:00+00:00,34,6504,620,0,471,2175,0,381,94,58
2023-07-19 00:00:00+00:00,34,6586,627,0,471,2093,0,382,139,73
2023-07-19 00:15:00+00:00,34,6608,624,0,471,2048,0,378,188,75
2023-07-19 00:30:00+00:00,34,6578,625,0,471,2053,0,376,218,96
2023-07-19 00:45:00+00:00,34,6497,629,0,471,2062,0,380,249,111
2023-07-19 01:00:00+00:00,33,6609,627,0,472,2078,0,378,269,139
2023-07-19 01:15:00+00:00,34,6603,623,0,472,2094,0,385,286,181
2023-07-19 01:30:00+00:00,34,6625,616,0,472,2111,0,382,280,205
2023-07-19 01:45:00+00:00,34,6558,609,0,472,2128,0,382,246,232
2023-07-19 02:00:00+00:00,34,6594,580,0,472,2135,0,382,211,283
2023-07-19 02:15:00+00:00,34,6589,566,0,472,2132,0,388,174,291
2023-07-19 02:30:00+00:00,34,6603,565,0,472,2146,0,389,145,274
2023-07-19 02:45:00+00:00,34,6610,561,0,472,2186,0,386,136,279
2023-07-19 03:00:00+00:00,34,6597,543,0,472,2230,0,383,138,279
2023-07-19 03:15:00+00:00,34,6599,533,0,472,2253,0,385,171,243
2023-07-19 03:30:00+00:00,33,6604,536,0,472,2274,0,386,213,232
2023-07-19 03:45:00+00:00,34,6613,534,0,472,2375,2,385,257,237
2023-07-19 04:00:00+00:00,34,6552,520,0,472,2563,3,389,290,253
2023-07-19 04:15:00+00:00,34,6584,519,0,472,2657,8,389,297,253
2023-07-19 04:30:00+00:00,33,6566,521,0,472,2756,15,384,289,221
2023-07-19 04:45:00+00:00,33,6575,541,0,472,2951,22,388,269,166
2023-07-19 05:00:00+00:00,33,6619,596,0,472,3274,38,384,300,164
2023-07-19 05:15:00+00:00,32,6623,621,0,472,3550,34,379,312,215
2023-07-19 05:30:00+00:00,33,6651,623,0,472,3814,33,374,332,238
2023-07-19 05:45:00+00:00,33,6534,623,0,472,4113,36,375,353,254
2023-07-19 06:00:00+00:00,33,6493,557,0,472,4541,47,381,343,275
2023-07-19 06:15:00+00:00,33,6483,443,0,472,4974,62,379,432,239
2023-07-19 06:30:00+00:00,33,6537,351,0,471,5399,65,376,494,243
2023-07-19 06:45:00+00:00,33,6458,304,0,471,5851,60,372,473,275
2023-07-19 07:00:00+00:00,33,6608,282,0,471,6237,84,373,326,265
2023-07-19 07:15:00+00:00,34,6630,277,0,471,6770,108,371,284,291
2023-07-19 07:30:00+00:00,34,6523,272,0,471,7177,128,373,288,293
2023-07-19 07:45:00+00:00,34,6400,275,0,471,7567,131,375,264,287
2023-07-19 08:00:00+00:00,34,6133,274,0,471,7871,150,371,249,299
2023-07-19 08:15:00+00:00,33,5896,274,0,471,8211,177,366,237,284
2023-07-19 08:30:00+00:00,34,5702,276,0,471,8580,181,360,242,281
2023-07-19 08:45:00+00:00,34,5407,277,0,471,8644,181,369,259,327
2023-07-19 09:00:00+00:00,33,5074,280,0,471,8753,206,366,261,318
2023-07-19 09:15:00+00:00,34,4907,276,0,471,8881,214,355,234,347
2023-07-19 09:30:00+00:00,34,4838,278,0,471,8957,181,360,193,386
2023-07-19 09:45:00+00:00,34,4747,277,0,471,9063,240,362,149,400
2023-07-19 10:00:00+00:00,34,4332,275,0,471,9358,230,357,111,374
2023-07-19 10:15:00+00:00,33,4202,277,0,471,9366,275,350,93,379
2023-07-19 10:30:00+00:00,34,4194,277,0,471,9525,264,355,99,428
2023-07-19 10:45:00+00:00,34,3982,278,0,471,9370,231,356,117,430
2023-07-19 11:00:00+00:00,34,3550,276,0,471,9304,176,366,128,403
2023-07-19 11:15:00+00:00,34,3621,273,0,471,9205,154,368,124,367
2023-07-19 11:30:00+00:00,34,3578,278,0,471,9333,190,364,119,361
2023-07-19 11:45:00+00:00,34,3379,276,0,471,9261,259,360,108,368
2023-07-19 12:00:00+00:00,34,3678,276,0,471,9362,214,356,124,379
2023-07-19 12:15:00+00:00,34,3668,279,0,471,9159,214,353,143,386
2023-07-19 12:30:00+00:00,34,3705,281,0,472,8861,177,349,166,406
2023-07-19 12:45:00+00:00,34,3897,282,0,471,8619,184,360,196,412
2023-07-19 13:00:00+00:00,33,4004,284,0,471,8460,197,362,226,421
2023-07-19 13:15:00+00:00,32,3907,285,0,471,8563,178,355,235,429
2023-07-19 13:30:00+00:00,32,3908,287,0,472,8489,151,359,213,444
2023-07-19 13:45:00+00:00,32,3938,285,0,472,8283,159,373,201,443
2023-07-19 14:00:00+00:00,32,4034,282,0,472,8192,180,372,225,392
2023-07-19 14:15:00+00:00,32,4181,278,0,472,8108,168,372,234,389
2023-07-19 14:30:00+00:00,33,4266,276,0,472,8019,130,369,236,444
2023-07-19 14:45:00+00:00,32,4306,282,0,472,7687,123,364,256,429
2023-07-19 15:00:00+00:00,32,4546,292,0,472,7259,110,358,277,450
2023-07-19 15:15:00+00:00,33,4805,299,0,472,7000,98,360,291,474
2023-07-19 15:30:00+00:00,33,5095,301,0,472,6728,100,359,305,454
2023-07-19 15:45:00+00:00,33,5419,297,0,472,6325,125,354,324,428
2023-07-19 16:00:00+00:00,34,6061,317,0,472,6075,111,347,352,410
2023-07-19 16:15:00+00:00,33,6501,340,0,472,5771,130,348,380,394
2023-07-19 16:30:00+00:00,33,6672,386,0,472,5480,114,342,426,354
2023-07-19 16:45:00+00:00,33,6657,502,0,472,5156,106,334,482,329
2023-07-19 17:00:00+00:00,33,6636,562,0,472,4951,87,323,497,294
2023-07-19 17:15:00+00:00,33,6745,580,0,472,4685,67,329,461,282
2023-07-19 17:30:00+00:00,33,6829,577,0,472,4490,52,328,466,262
2023-07-19 17:45:00+00:00,34,7027,568,0,472,4423,45,328,481,281
2023-07-19 18:00:00+00:00,33,7069,564,0,472,4253,47,325,404,286
2023-07-19 18:15:00+00:00,33,7029,572,0,472,4011,36,321,334,283
2023-07-19 18:30:00+00:00,33,7102,573,0,472,3887,24,316,361,259
2023-07-19 18:45:00+00:00,33,7047,575,0,472,3818,15,318,397,330
2023-07-19 19:00:00+00:00,33,7018,584,0,472,3693,8,324,459,284
2023-07-19 19:15:00+00:00,33,7187,593,0,472,3638,5,328,487,211
2023-07-19 19:30:00+00:00,33,7140,588,0,472,3597,1,335,486,190
2023-07-19 19:45:00+00:00,33,7149,589,0,471,3541,0,331,510,176
2023-07-19 20:00:00+00:00,33,7123,589,0,471,3456,0,329,566,208
2023-07-19 20:15:00+00:00,33,7135,592,0,471,3397,0,334,555,246
2023-07-19 20:30:00+00:00,33,7119,589,0,471,3368,0,333,566,258
2023-07-19 20:45:00+00:00,33,7083,590,0,471,3351,0,331,540,287
2023-07-19 21:00:00+00:00,33,7049,584,0,471,3304,0,330,551,353
2023-07-19 21:15:00+00:00,33,7029,593,0,471,3238,0,327,601,344
2023-07-19 21:30:00+00:00,34,6974,599,0,471,3204,0,333,664,355
2023-07-19 21:45:00+00:00,33,6943,569,0,471,3110,0,322,631,305
2023-07-19 22:00:00+00:00,33,7036,497,0,471,2843,0,322,548,254
2023-07-19 22:15:00+00:00,33,7132,433,0,471,2777,0,324,454,245
2023-07-19 22:30:00+00:00,32,7145,387,0,472,2802,0,324,379,227
2023-07-19 22:45:00+00:00,32,7077,372,0,471,2794,0,337,388,229
2023-07-19 23:00:00+00:00,32,7074,335,0,471,2746,0,339,389,240
2023-07-19 23:15:00+00:00,32,7129,302,0,471,2705,0,333,377,238
2023-07-19 23:30:00+00:00,32,7109,291,0,471,2672,0,330,399,217
2023-07-19 23:45:00+00:00,33,7092,289,0,471,2650,0,329,398,205
2023-07-20 00:00:00+00:00,33,6972,286,0,471,2540,0,326,384,192
2023-07-20 00:15:00+00:00,33,6978,288,0,472,2484,0,327,392,164
2023-07-20 00:30:00+00:00,33,6910,286,0,472,2466,0,325,400,151
2023-07-20 00:45:00+00:00,33,6839,279,0,472,2483,0,326,408,153
2023-07-20 01:00:00+00:00,33,6791,280,0,471,2417,0,327,374,159
2023-07-20 01:15:00+00:00,33,6791,283,0,471,2378,0,325,328,155
2023-07-20 01:30:00+00:00,33,6784,279,0,471,2372,0,328,287,161
2023-07-20 01:45:00+00:00,34,6824,277,0,471,2362,0,332,264,158
2023-07-20 02:00:00+00:00,33,6808,276,0,472,2353,0,334,284,151
2023-07-20 02:15:00+00:00,34,6808,278,0,472,2336,0,344,281,142
2023-07-20 02:30:00+00:00,34,6810,283,0,472,2332,0,345,284,124
2023-07-20 02:45:00+00:00,34,6895,285,0,472,2366,0,344,314,107
2023-07-20 03:00:00+00:00,34,7088,285,0,472,2451,0,341,324,90
2023-07-20 03:15:00+00:00,34,7167,283,0,472,2481,0,343,321,89
2023-07-20 03:30:00+00:00,34,7196,293,0,472,2480,1,347,338,79
2023-07-20 03:45:00+00:00,33,7175,308,0,472,2537,4,351,324,80
2023-07-20 04:00:00+00:00,34,7097,377,0,472,2769,8,348,279,88
2023-07-20 04:15:00+00:00,34,7112,415,0,473,2897,14,355,263,90
2023-07-20 04:30:00+00:00,34,7176,451,0,473,3106,21,351,231,83
2023-07-20 04:45:00+00:00,33,7053,520,0,473,3468,35,352,233,83
2023-07-20 05:00:00+00:00,32,6946,586,0,473,3860,46,351,231,80
2023-07-20 05:15:00+00:00,33,6960,608,0,473,4275,67,352,226,97
2023-07-20 05:30:00+00:00,33,6806,618,0,473,4741,89,345,232,109
2023-07-20 05:45:00+00:00,33,6625,614,0,473,5203,105,336,231,92
2023-07-20 06:00:00+00:00,33,6936,595,0,472,5736,130,342,238,83
2023-07-20 06:15:00+00:00,33,6920,573,0,472,6299,156,347,261,80
2023-07-20 06:30:00+00:00,33,6671,532,0,472,6815,168,344,248,88
2023-07-20 06:45:00+00:00,33,6418,492,0,472,7225,197,331,216,110
2023-07-20 07:00:00+00:00,34,6706,439,0,473,7619,219,337,207,121
2023-07-20 07:15:00+00:00,33,6628,375,0,472,7970,245,344,220,121
2023-07-20 07:30:00+00:00,34,6504,308,0,472,8439,260,345,210,123
2023-07-20 07:45:00+00:00,34,6125,284,0,472,8791,268,349,190,133
2023-07-20 08:00:00+00:00,33,5381,274,0,473,8930,289,342,161,131
2023-07-20 08:15:00+00:00,34,5064,274,0,472,9278,241,348,133,125
2023-07-20 08:30:00+00:00,34,4512,278,0,472,9830,297,344,129,116
2023-07-20 08:45:00+00:00,33,3997,278,0,472,9894,288,337,117,91
2023-07-20 09:00:00+00:00,33,3808,275,0,471,9802,292,346,119,127
2023-07-20 09:15:00+00:00,34,3636,274,0,471,9905,304,339,136,117
2023-07-20 09:30:00+00:00,34,3572,277,0,471,10044,287,337,121,93
2023-07-20 09:45:00+00:00,34,3449,280,0,471,10101,272,343,112,136
2023-07-20 10:00:00+00:00,34,3118,283,0,471,9888,299,342,92,108
2023-07-20 10:15:00+00:00,33,3057,283,0,471,9937,268,342,86,112
2023-07-20 10:30:00+00:00,34,3003,286,0,471,9886,281,338,99,117
2023-07-20 10:45:00+00:00,34,2794,285,0,471,9948,262,337,103,121
2023-07-20 11:00:00+00:00,34,2848,282,0,471,10135,257,346,87,106
2023-07-20 11:15:00+00:00,34,2794,284,0,471,10214,231,341,88,121
2023-07-20 11:30:00+00:00,33,2704,284,0,471,10228,289,345,96,120
2023-07-20 11:45:00+00:00,34,2673,283,0,470,10112,294,343,75,110
2023-07-20 12:00:00+00:00,34,2704,285,0,470,9650,228,343,74,127
2023-07-20 12:15:00+00:00,34,2725,290,0,470,9240,168,335,80,135
2023-07-20 12:30:00+00:00,34,2729,287,0,470,9098,190,338,76,135
2023-07-20 12:45:00+00:00,34,2835,282,0,470,8858,219,336,74,152
2023-07-20 13:00:00+00:00,34,3039,280,0,470,8893,198,337,71,153
2023-07-20 13:15:00+00:00,33,3235,285,0,470,9096,189,342,71,142
2023-07-20 13:30:00+00:00,34,3288,297,0,470,8975,267,338,67,150
2023-07-20 13:45:00+00:00,33,3279,302,0,470,8837,226,340,62,148
2023-07-20 14:00:00+00:00,33,3203,302,0,471,8464,182,333,57,132
2023-07-20 14:15:00+00:00,33,3651,300,0,471,8216,184,341,59,131
2023-07-20 14:30:00+00:00,33,3883,297,0,471,7899,256,338,50,119
2023-07-20 14:45:00+00:00,33,4361,297,0,471,7468,286,325,42,111
2023-07-20 15:00:00+00:00,33,4849,297,0,471,7324,254,332,40,105
2023-07-20 15:15:00+00:00,33,5439,301,0,471,7122,223,333,37,109
2023-07-20 15:30:00+00:00,34,5828,316,0,471,7097,179,331,42,106
2023-07-20 15:45:00+00:00,33,5961,347,0,471,6931,129,329,44,109
2023-07-20 16:00:00+00:00,33,6259,372,0,471,6656,136,332,49,115
2023-07-20 16:15:00+00:00,34,6523,470,0,471,6239,140,336,44,99
2023-07-20 16:30:00+00:00,33,6575,523,0,471,5913,118,339,36,110
2023-07-20 16:45:00+00:00,33,6562,558,0,471,5566,136,340,35,107
2023-07-20 17:00:00+00:00,34,6534,573,0,471,5134,106,339,41,86
2023-07-20 17:15:00+00:00,33,6772,586,0,471,4809,80,339,41,83
2023-07-20 17:30:00+00:00,33,6897,593,0,471,4482,72,336,42,79
2023-07-20 17:45:00+00:00,33,6985,590,0,472,4213,51,334,45,68
2023-07-20 18:00:00+00:00,33,7044,596,0,472,4050,39,338,34,67
2023-07-20 18:15:00+00:00,33,7034,601,0,472,3877,30,339,32,66
2023-07-20 18:30:00+00:00,33,7086,593,0,472,3723,31,339,28,69
2023-07-20 18:45:00+00:00,33,7055,598,0,472,3599,23,352,27,60
2023-07-20 19:00:00+00:00,34,7061,605,0,471,3481,13,356,27,47
2023-07-20 19:15:00+00:00,34,7064,600,0,471,3365,7,352,27,39
2023-07-20 19:30:00+00:00,33,7046,596,0,471,3267,2,351,31,30
2023-07-20 19:45:00+00:00,34,7045,598,0,471,3219,0,355,38,27
2023-07-20 20:00:00+00:00,33,7089,597,0,471,3188,0,355,37,23
2023-07-20 20:15:00+00:00,33,7095,598,0,471,3154,0,355,32,19
2023-07-20 20:30:00+00:00,34,7114,596,0,471,3106,0,347,27,18
2023-07-20 20:45:00+00:00,34,7104,594,0,471,3087,0,350,22,20
2023-07-20 21:00:00+00:00,33,7069,590,0,470,2992,0,346,21,22
2023-07-20 21:15:00+00:00,33,7082,594,0,470,2957,0,353,20,19
2023-07-20 21:30:00+00:00,32,7057,599,0,470,2914,0,358,27,20
2023-07-20 21:45:00+00:00,32,7048,588,0,470,2876,0,355,36,22
2023-07-20 22:00:00+00:00,32,6971,529,0,470,2660,0,351,32,26
2023-07-20 22:15:00+00:00,32,7080,495,0,470,2632,0,354,18,24
2023-07-20 22:30:00+00:00,31,6936,456,0,470,2536,0,360,13,20
2023-07-20 22:45:00+00:00,32,6900,406,0,470,2418,0,362,29,18
2023-07-20 23:00:00+00:00,32,6800,367,0,470,2271,0,368,37,19
2023-07-20 23:15:00+00:00,32,6820,321,0,470,2129,0,365,46,17
2023-07-20 23:30:00+00:00,31,6798,309,0,471,2012,0,370,31,16
2023-07-20 23:45:00+00:00,32,6788,303,0,470,2002,0,368,18,18
2023-07-21 00:00:00+00:00,32,6885,296,0,471,1968,0,368,29,20
2023-07-21 00:15:00+00:00,32,6917,284,0,471,1957,0,361,14,18
2023-07-21 00:30:00+00:00,32,6868,279,0,471,1955,0,366,7,16
2023-07-21 00:45:00+00:00,32,6832,277,0,471,1950,0,368,1,15
2023-07-21 01:00:00+00:00,31,6916,277,0,471,1942,0,374,0,16
2023-07-21 01:15:00+00:00,32,6946,276,0,471,1952,0,374,0,16
2023-07-21 01:30:00+00:00,32,6925,275,0,471,1950,0,374,0,16
2023-07-21 01:45:00+00:00,31,6908,279,0,471,1954,0,372,0,15
2023-07-21 02:00:00+00:00,32,6916,275,0,472,1974,0,369,0,17
2023-07-21 02:15:00+00:00,32,6889,278,0,472,1970,0,369,0,18
2023-07-21 02:30:00+00:00,32,6900,282,0,472,1979,0,363,0,19
2023-07-21 02:45:00+00:00,32,6917,278,0,472,2021,0,360,0,19
2023-07-21 03:00:00+00:00,32,6852,278,0,472,2062,0,368,1,22
2023-07-21 03:15:00+00:00,32,6881,279,0,472,2073,0,368,0,24
2023-07-21 03:30:00+00:00,31,6931,276,0,472,2098,1,371,0,28
2023-07-21 03:45:00+00:00,32,6879,284,0,472,2198,4,368,0,29
2023-07-21 04:00:00+00:00,32,6783,281,0,472,2337,9,372,0,26
2023-07-21 04:15:00+00:00,32,6839,282,0,472,2439,16,370,0,27
2023-07-21 04:30:00+00:00,31,6834,278,0,471,2584,25,369,0,27
2023-07-21 04:45:00+00:00,31,6755,283,0,471,2837,38,379,0,29
2023-07-21 05:00:00+00:00,30,6764,290,0,471,3213,51,384,2,31
2023-07-21 05:15:00+00:00,30,6755,299,0,471,3531,66,386,7,29
2023-07-21 05:30:00+00:00,31,6734,297,0,471,3877,72,384,14,33
2023-07-21 05:45:00+00:00,30,6587,303,0,471,4287,92,385,29,42
2023-07-21 06:00:00+00:00,31,6771,301,0,472,4799,124,392,39,39
2023-07-21 06:15:00+00:00,30,6731,292,0,472,5221,146,387,55,54
2023-07-21 06:30:00+00:00,31,6589,291,0,471,5643,172,391,60,66
2023-07-21 06:45:00+00:00,30,6276,287,0,472,6029,192,389,71,67
2023-07-21 07:00:00+00:00,31,6514,283,0,472,6379,218,395,96,71
2023-07-21 07:15:00+00:00,30,6483,283,0,472,6860,237,401,108,90
2023-07-21 07:30:00+00:00,31,6238,284,0,472,7347,263,399,142,93
2023-07-21 07:45:00+00:00,31,5927,285,0,472,7802,260,393,192,97
2023-07-21 08:00:00+00:00,31,5616,285,0,472,8021,302,383,219,104
2023-07-21 08:15:00+00:00,31,5270,283,0,471,8241,305,393,267,118
2023-07-21 08:30:00+00:00,31,4990,288,0,471,8741,299,389,334,126
2023-07-21 08:45:00+00:00,31,4695,284,0,471,8996,303,390,382,139
2023-07-21 09:00:00+00:00,31,4588,286,0,471,9124,296,387,380,151
2023-07-21 09:15:00+00:00,31,4359,286,0,471,9204,315,389,364,184
2023-07-21 09:30:00+00:00,31,4424,281,0,471,9405,313,386,393,208
2023-07-21 09:45:00+00:00,30,4333,278,0,471,9401,335,380,438,230
2023-07-21 10:00:00+00:00,31,4725,278,0,470,9461,344,382,466,258
2023-07-21 10:15:00+00:00,31,4740,277,0,470,9292,286,387,489,256
2023-07-21 10:30:00+00:00,30,4799,279,0,470,9249,292,388,545,269
2023-07-21 10:45:00+00:00,31,4776,276,0,470,9213,229,388,718,415
2023-07-21 11:00:00+00:00,31,4364,276,0,470,9263,252,382,765,422
2023-07-21 11:15:00+00:00,31,4193,277,0,470,9352,274,385,659,694
2023-07-21 11:30:00+00:00,31,3934,276,0,470,9238,300,377,666,816
2023-07-21 11:45:00+00:00,31,3964,278,0,470,8766,292,373,696,725
2023-07-21 12:00:00+00:00,31,3707,279,0,470,8952,270,386,684,682
2023-07-21 12:15:00+00:00,31,3741,278,0,470,8798,317,391,697,672
2023-07-21 12:30:00+00:00,31,3852,278,0,470,8708,301,384,664,688
2023-07-21 12:45:00+00:00,31,3905,282,0,470,8676,201,382,645,690
2023-07-21 13:00:00+00:00,30,4289,293,0,471,8865,157,375,596,701
2023-07-21 13:15:00+00:00,29,4177,291,0,470,8928,101,363,620,722
2023-07-21 13:30:00+00:00,30,4054,299,0,470,8872,113,360,687,747
2023-07-21 13:45:00+00:00,30,4005,298,0,470,8792,104,359,716,779
2023-07-21 14:00:00+00:00,29,3388,289,0,471,8339,96,350,537,882
2023-07-21 14:15:00+00:00,30,3345,289,0,471,8237,102,368,495,1016
2023-07-21 14:30:00+00:00,30,3179,288,0,471,8250,93,355,567,1077
2023-07-21 14:45:00+00:00,31,3315,288,0,471,7937,90,353,667,1003
2023-07-21 15:00:00+00:00,31,3537,292,0,471,8212,121,351,758,959
2023-07-21 15:15:00+00:00,31,3643,323,0,471,8105,112,358,774,918
2023-07-21 15:30:00+00:00,30,3715,375,0,471,8008,106,356,778,890
2023-07-21 15:45:00+00:00,31,3972,341,0,471,7820,106,356,824,884
2023-07-21 16:00:00+00:00,31,4030,373,0,471,7432,89,352,878,893
2023-07-21 16:15:00+00:00,30,4400,388,0,471,7160,89,351,890,898
2023-07-21 16:30:00+00:00,31,4793,414,0,471,6465,109,344,947,871
2023-07-21 16:45:00+00:00,31,5228,474,0,471,6227,114,357,974,927
2023-07-21 17:00:00+00:00,31,5418,544,0,471,5728,95,357,965,959
2023-07-21 17:15:00+00:00,31,5729,548,0,471,5446,74,362,953,1016
2023-07-21 17:30:00+00:00,30,5739,526,0,471,5076,66,372,892,1043
2023-07-21 17:45:00+00:00,30,5871,511,0,470,4714,64,369,747,998
2023-07-21 18:00:00+00:00,30,6076,550,0,470,4411,54,360,642,1037
2023-07-21 18:15:00+00:00,30,6249,536,0,470,4159,43,363,529,994
2023-07-21 18:30:00+00:00,30,6301,549,0,471,3949,23,370,497,900
2023-07-21 18:45:00+00:00,30,6324,551,0,471,3773,14,372,491,861
2023-07-21 19:00:00+00:00,31,6313,589,0,471,3652,9,378,429,812
2023-07-21 19:15:00+00:00,30,6307,605,0,471,3650,5,385,360,828
2023-07-21 19:30:00+00:00,31,6262,603,0,471,3640,1,393,363,838
2023-07-21 19:45:00+00:00,30,6216,608,0,471,3556,0,396,373,788
2023-07-21 20:00:00+00:00,30,6256,606,0,471,3415,0,402,382,731
2023-07-21 20:15:00+00:00,31,6235,600,0,471,3298,0,403,448,732
2023-07-21 20:30:00+00:00,31,6129,589,0,471,3274,0,389,453,757
2023-07-21 20:45:00+00:00,30,5975,548,0,471,3272,0,384,477,771
2023-07-21 21:00:00+00:00,30,6132,505,0,471,3176,0,387,459,756
2023-07-21 21:15:00+00:00,29,6120,458,0,471,3104,0,388,455,725
2023-07-21 21:30:00+00:00,30,6040,424,0,471,3066,0,384,473,715
2023-07-21 21:45:00+00:00,30,5955,406,0,471,3039,0,391,461,700
2023-07-21 22:00:00+00:00,30,6242,320,0,471,2977,0,387,448,675
2023-07-21 22:15:00+00:00,30,6157,230,0,471,2866,0,382,420,649
2023-07-21 22:30:00+00:00,30,6274,3,0,472,2890,0,387,384,630
2023-07-21 22:45:00+00:00,30,6304,0,0,471,2860,0,391,370,569
2023-07-21 23:00:00+00:00,31,6240,0,0,471,2783,0,393,374,554
2023-07-21 23:15:00+00:00,31,6207,0,0,471,2710,0,392,361,504
2023-07-21 23:30:00+00:00,30,6159,0,0,471,2672,0,396,356,431
2023-07-21 23:45:00+00:00,31,5969,0,0,471,2588,0,395,361,363
2023-07-22 00:00:00+00:00,31,5598,0,0,471,2609,0,389,394,322
2023-07-22 00:15:00+00:00,31,5578,0,0,471,2539,0,384,415,294
2023-07-22 00:30:00+00:00,31,5567,0,0,471,2487,0,390,428,268
2023-07-22 00:45:00+00:00,31,5368,0,0,471,2332,0,388,442,262
2023-07-22 01:00:00+00:00,31,4425,0,0,471,1737,0,388,464,250
2023-07-22 01:15:00+00:00,31,3962,0,0,472,1470,0,391,501,236
2023-07-22 01:30:00+00:00,31,3679,0,0,472,1513,0,389,565,236
2023-07-22 01:45:00+00:00,31,3552,0,0,472,1518,0,394,570,237
2023-07-22 02:00:00+00:00,31,3596,0,0,472,1490,0,397,576,236
2023-07-22 02:15:00+00:00,31,3519,0,0,472,1474,0,392,561,240
2023-07-22 02:30:00+00:00,31,3535,0,0,472,1479,0,398,531,239
2023-07-22 02:45:00+00:00,31,3452,0,0,472,1354,0,396,504,236
2023-07-22 03:00:00+00:00,31,3321,0,0,472,1200,0,389,516,247
2023-07-22 03:15:00+00:00,31,3138,0,0,472,1102,0,397,506,259
2023-07-22 03:30:00+00:00,31,3064,0,0,472,1118,1,390,488,274
2023-07-22 03:45:00+00:00,30,2937,0,0,472,1176,6,393,486,292
2023-07-22 04:00:00+00:00,31,2739,0,0,472,1270,13,390,519,295
2023-07-22 04:15:00+00:00,31,2651,0,0,472,1364,19,388,546,297
2023-07-22 04:30:00+00:00,31,2554,0,0,472,1476,26,392,516,318
2023-07-22 04:45:00+00:00,31,2542,0,0,472,1648,29,400,490,342
2023-07-22 05:00:00+00:00,30,2570,0,0,472,1943,38,401,490,352
2023-07-22 05:15:00+00:00,30,2496,0,0,472,2197,32,398,513,360
2023-07-22 05:30:00+00:00,30,2439,0,0,472,2435,39,400,544,348
2023-07-22 05:45:00+00:00,30,2253,0,0,472,2619,52,395,580,352
2023-07-22 06:00:00+00:00,30,2267,0,0,472,2972,54,391,662,390
2023-07-22 06:15:00+00:00,30,2232,0,0,472,3263,64,391,741,377
2023-07-22 06:30:00+00:00,30,2104,0,0,472,3577,90,396,710,363
2023-07-22 06:45:00+00:00,30,1867,0,0,472,3970,99,391,643,347
2023-07-22 07:00:00+00:00,31,1676,0,0,472,4282,154,388,836,406
2023-07-22 07:15:00+00:00,31,1536,0,0,472,4573,158,392,967,434
2023-07-22 07:30:00+00:00,30,1504,0,0,472,4934,140,394,941,399
2023-07-22 07:45:00+00:00,31,1522,0,0,471,5211,133,389,899,369
2023-07-22 08:00:00+00:00,31,1508,0,0,472,5577,169,398,1012,348
2023-07-22 08:15:00+00:00,31,1461,0,0,471,5735,99,394,1075,361
