,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2023-10-23 21:45:00+00:00,0,1845,2449,0,479,29,0,29,2294,593
2023-10-23 22:00:00+00:00,0,1826,2495,0,479,30,0,31,2212,583
2023-10-23 22:15:00+00:00,0,1873,2549,0,478,30,0,30,2172,594
2023-10-23 22:30:00+00:00,0,1702,2582,0,479,30,0,30,2107,591
2023-10-23 22:45:00+00:00,0,1640,2513,0,479,27,0,31,1997,569
2023-10-23 23:00:00+00:00,0,1432,2377,0,478,26,0,30,1869,565
2023-10-23 23:15:00+00:00,0,1274,2252,0,479,27,0,30,1778,564
2023-10-23 23:30:00+00:00,0,1198,2151,0,479,27,0,31,1699,553
2023-10-23 23:45:00+00:00,0,1339,2044,0,479,30,0,31,1635,552
2023-10-24 00:00:00+00:00,0,1252,2006,0,479,27,0,54,1631,568
2023-10-24 00:15:00+00:00,0,1226,1984,0,478,27,0,53,1603,548
2023-10-24 00:30:00+00:00,0,1161,2001,0,479,30,0,56,1585,543
2023-10-24 00:45:00+00:00,0,1135,2001,0,479,31,0,57,1576,519
2023-10-24 01:00:00+00:00,0,1171,2016,0,479,27,0,54,1531,509
2023-10-24 01:15:00+00:00,0,1136,2032,0,478,27,0,56,1495,512
2023-10-24 01:30:00+00:00,0,1138,2025,0,478,26,0,56,1457,521
2023-10-24 01:45:00+00:00,0,1121,2029,0,479,28,0,55,1451,516
2023-10-24 02:00:00+00:00,0,1067,2052,0,479,28,0,57,1428,515
2023-10-24 02:15:00+00:00,0,1066,2058,0,478,31,0,58,1400,502
2023-10-24 02:30:00+00:00,0,1091,2060,0,479,31,0,58,1312,485
2023-10-24 02:45:00+00:00,0,1188,2067,0,479,29,0,58,1301,466
2023-10-24 03:00:00+00:00,0,1261,2074,0,479,30,0,59,1305,473
2023-10-24 03:15:00+00:00,0,1373,2126,0,479,31,0,59,1221,479
2023-10-24 03:30:00+00:00,0,1505,2193,0,478,30,0,57,1154,453
2023-10-24 03:45:00+00:00,0,1738,2313,0,478,30,0,57,1205,443
2023-10-24 04:00:00+00:00,0,2173,2344,0,478,28,0,56,1271,428
2023-10-24 04:15:00+00:00,0,2440,2440,0,479,26,0,57,1339,425
2023-10-24 04:30:00+00:00,0,2823,2520,0,478,27,0,58,1550,495
2023-10-24 04:45:00+00:00,0,3203,2608,0,478,27,0,60,1624,503
2023-10-24 05:00:00+00:00,0,3589,2699,0,479,28,0,68,1657,470
2023-10-24 05:15:00+00:00,0,3792,2713,0,479,28,0,69,1753,500
2023-10-24 05:30:00+00:00,0,3967,2689,0,478,30,0,70,1810,472
2023-10-24 05:45:00+00:00,0,3978,2737,0,478,31,0,69,1851,430
2023-10-24 06:00:00+00:00,0,4121,2874,0,479,29,0,67,1757,422
2023-10-24 06:15:00+00:00,0,4191,2902,0,478,28,0,69,1839,442
2023-10-24 06:30:00+00:00,0,4372,2896,0,478,27,0,69,1837,467
2023-10-24 06:45:00+00:00,0,4491,2900,0,479,27,3,72,1776,517
2023-10-24 07:00:00+00:00,0,4351,2832,0,479,28,6,73,1647,525
2023-10-24 07:15:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 07:30:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 07:45:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 08:15:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 08:30:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 08:45:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 09:15:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 09:30:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 09:45:00+00:00,0,0,0,0,0,0,0,0,0,0
2023-10-24 10:00:00+00:00,0,4442,2897,0,477,31,24,70,1894,574
2023-10-24 10:15:00+00:00,0,4489,2919,0,478,30,23,71,2010,585
2023-10-24 10:30:00+00:00,0,4397,2928,0,478,38,34,70,2241,609
2023-10-24 10:45:00+00:00,0,4596,2895,0,478,34,33,70,1945,618
2023-10-24 11:00:00+00:00,0,4870,2872,0,479,33,28,70,1705,587
2023-10-24 11:15:00+00:00,0,4906,2911,0,479,32,32,71,1605,628
2023-10-24 11:30:00+00:00,0,4937,2921,0,479,31,35,69,1501,642
2023-10-24 11:45:00+00:00,0,4748,2933,0,479,28,44,70,1565,621
2023-10-24 12:00:00+00:00,0,4837,2942,0,479,26,29,70,1793,604
2023-10-24 12:15:00+00:00,0,4682,2951,0,479,26,34,69,2005,638
2023-10-24 12:30:00+00:00,0,4433,2931,0,478,30,45,70,2176,609
2023-10-24 12:45:00+00:00,0,4238,2914,0,478,32,21,71,2258,569
2023-10-24 13:00:00+00:00,0,3815,2919,0,479,31,18,70,2191,549
2023-10-24 13:15:00+00:00,0,3602,2909,0,478,30,23,68,2184,549
2023-10-24 13:30:00+00:00,0,3640,2885,0,478,32,22,68,2259,583
2023-10-24 13:45:00+00:00,0,3858,2870,0,477,33,14,71,2384,546
2023-10-24 14:00:00+00:00,0,3962,2836,0,478,36,12,70,2451,556
2023-10-24 14:15:00+00:00,0,4069,2797,0,478,31,11,70,2521,609
2023-10-24 14:30:00+00:00,0,4439,2810,0,478,30,11,69,2737,627
2023-10-24 14:45:00+00:00,0,4809,2803,0,479,29,9,69,2712,618
2023-10-24 15:00:00+00:00,0,5578,2798,0,478,31,7,69,2784,673
2023-10-24 15:15:00+00:00,0,5788,2823,0,478,31,6,69,2712,666
2023-10-24 15:30:00+00:00,0,5908,2795,0,479,33,1,66,2546,671
2023-10-24 15:45:00+00:00,0,6091,2778,0,478,31,2,69,2489,686
2023-10-24 16:00:00+00:00,0,6115,2820,0,479,34,0,70,2449,712
2023-10-24 16:15:00+00:00,0,6115,2850,0,478,33,0,71,2360,701
2023-10-24 16:30:00+00:00,0,6207,2848,0,478,33,0,71,2308,654
2023-10-24 16:45:00+00:00,0,6230,2847,0,478,33,0,71,2339,650
2023-10-24 17:00:00+00:00,0,6332,2878,0,479,36,0,69,2285,657
2023-10-24 17:15:00+00:00,0,6321,2896,0,478,32,0,69,2184,633
2023-10-24 17:30:00+00:00,0,6121,2900,0,478,34,0,69,2226,640
2023-10-24 17:45:00+00:00,0,6079,2893,0,478,32,0,69,2200,669
2023-10-24 18:00:00+00:00,0,6014,2871,0,479,30,0,71,2067,663
2023-10-24 18:15:00+00:00,0,5939,2865,0,478,30,0,71,2137,668
2023-10-24 18:30:00+00:00,0,5671,2864,0,478,31,0,72,2212,687
2023-10-24 18:45:00+00:00,0,5451,2877,0,478,31,0,70,2122,711
2023-10-24 19:00:00+00:00,0,4761,2879,0,479,34,0,71,2117,725
2023-10-24 19:15:00+00:00,0,4461,2888,0,479,32,0,71,2209,738
2023-10-24 19:30:00+00:00,0,4177,2926,0,478,31,0,69,2373,747
2023-10-24 19:45:00+00:00,0,3582,2932,0,479,32,0,71,2506,768
2023-10-24 20:00:00+00:00,0,2907,2906,0,479,32,0,70,2373,668
2023-10-24 20:15:00+00:00,0,2358,2914,0,479,32,0,71,2332,718
2023-10-24 20:30:00+00:00,0,2051,2916,0,479,32,0,71,2353,717
2023-10-24 20:45:00+00:00,0,1926,2875,0,479,32,0,71,2303,703
2023-10-24 21:00:00+00:00,0,1911,2755,0,479,32,0,71,2234,682
2023-10-24 21:15:00+00:00,0,1881,2687,0,479,31,0,71,2129,679
2023-10-24 21:30:00+00:00,0,1800,2592,0,479,31,0,72,2152,675
2023-10-24 21:45:00+00:00,0,1712,2338,0,479,33,0,71,2258,676
2023-10-24 22:00:00+00:00,0,1398,2293,0,479,31,0,72,2096,693
2023-10-24 22:15:00+00:00,0,1268,2278,0,479,31,0,70,2026,698
2023-10-24 22:30:00+00:00,0,1241,2225,0,480,31,0,70,2026,638
2023-10-24 22:45:00+00:00,0,1234,2069,0,478,31,0,71,1912,561
2023-10-24 23:00:00+00:00,0,1288,1856,0,480,31,0,71,1768,624
2023-10-24 23:15:00+00:00,0,1239,1713,0,480,31,0,71,1694,669
2023-10-24 23:30:00+00:00,0,1200,1633,0,480,31,0,70,1632,680
2023-10-24 23:45:00+00:00,0,1200,1544,0,480,31,0,71,1623,683
2023-10-25 00:00:00+00:00,0,1277,1456,0,479,31,0,71,1529,642
2023-10-25 00:15:00+00:00,0,1301,1416,0,479,31,0,70,1483,603
2023-10-25 00:30:00+00:00,0,1303,1406,0,479,31,0,70,1386,583
2023-10-25 00:45:00+00:00,0,1323,1401,0,479,31,0,71,1342,584
2023-10-25 01:00:00+00:00,0,1347,1429,0,479,31,0,70,1280,589
2023-10-25 01:15:00+00:00,0,1309,1465,0,479,32,0,71,1261,524
2023-10-25 01:30:00+00:00,0,1324,1458,0,479,31,0,71,1259,525
2023-10-25 01:45:00+00:00,0,1334,1471,0,479,31,0,70,1253,483
2023-10-25 02:00:00+00:00,0,1375,1552,0,479,29,0,70,1238,479
2023-10-25 02:15:00+00:00,0,1411,1636,0,479,28,0,71,1166,464
2023-10-25 02:30:00+00:00,0,1439,1754,0,480,31,0,71,1074,461
2023-10-25 02:45:00+00:00,0,1577,1838,0,479,31,0,71,974,440
2023-10-25 03:00:00+00:00,0,1804,2052,0,480,30,0,71,915,388
2023-10-25 03:15:00+00:00,0,1849,2268,0,479,28,0,71,872,400
2023-10-25 03:30:00+00:00,0,1967,2381,0,479,34,0,70,815,348
2023-10-25 03:45:00+00:00,0,2094,2511,0,480,36,0,70,780,343
2023-10-25 04:00:00+00:00,0,2583,2666,0,480,47,0,71,809,361
2023-10-25 04:15:00+00:00,0,3032,2754,0,480,60,0,71,800,381
2023-10-25 04:30:00+00:00,0,3660,2840,0,479,69,0,71,865,349
2023-10-25 04:45:00+00:00,0,4198,2890,0,479,66,0,71,872,297
2023-10-25 05:00:00+00:00,0,4942,2919,0,479,67,0,71,838,289
2023-10-25 05:15:00+00:00,0,5392,2937,0,480,68,0,72,826,293
2023-10-25 05:30:00+00:00,0,5745,2945,0,479,75,0,70,799,318
2023-10-25 05:45:00+00:00,0,5889,2943,0,479,112,0,70,787,339
2023-10-25 06:00:00+00:00,0,5898,2967,0,479,169,0,71,830,314
2023-10-25 06:15:00+00:00,0,5971,3002,0,480,226,0,70,897,291
2023-10-25 06:30:00+00:00,0,5952,3027,0,479,243,4,71,902,282
2023-10-25 06:45:00+00:00,0,5989,3044,0,480,218,8,64,823,240
2023-10-25 07:00:00+00:00,0,6059,3049,0,480,220,13,64,721,267
2023-10-25 07:15:00+00:00,0,6136,2971,0,480,190,17,66,615,220
2023-10-25 07:30:00+00:00,0,6098,2938,0,480,186,19,65,582,196
2023-10-25 07:45:00+00:00,0,6008,2939,0,480,188,27,66,632,211
2023-10-25 08:00:00+00:00,0,6163,2947,0,479,223,32,66,747,166
2023-10-25 08:15:00+00:00,0,6146,2918,0,479,250,32,68,813,148
2023-10-25 08:30:00+00:00,0,6215,2928,0,479,250,36,68,765,176
2023-10-25 08:45:00+00:00,0,6220,2950,0,480,251,47,70,677,148
2023-10-25 09:00:00+00:00,0,6135,2965,0,480,247,55,70,655,128
2023-10-25 09:15:00+00:00,0,6125,2959,0,479,247,68,70,656,122
2023-10-25 09:30:00+00:00,0,6135,2961,0,480,247,101,70,631,112
2023-10-25 09:45:00+00:00,0,6203,2946,0,480,248,106,68,587,95
2023-10-25 10:00:00+00:00,0,6263,2969,0,480,253,100,70,483,95
2023-10-25 10:15:00+00:00,0,6327,2736,0,480,250,107,70,428,111
2023-10-25 10:30:00+00:00,0,6338,2832,0,479,246,88,69,428,129
2023-10-25 10:45:00+00:00,0,6327,2832,0,480,251,56,68,526,140
2023-10-25 11:00:00+00:00,0,6281,2834,0,481,252,57,68,557,148
2023-10-25 11:15:00+00:00,0,6350,2849,0,480,245,49,69,506,158
2023-10-25 11:30:00+00:00,0,6346,2803,0,479,209,42,68,500,166
2023-10-25 11:45:00+00:00,0,6340,2757,0,479,192,35,69,446,166
2023-10-25 12:00:00+00:00,0,6190,2777,0,479,190,30,68,437,171
2023-10-25 12:15:00+00:00,0,6086,2787,0,479,188,26,69,485,157
2023-10-25 12:30:00+00:00,0,6161,2781,0,479,206,20,67,575,156
2023-10-25 12:45:00+00:00,0,6212,2784,0,479,199,16,66,658,158
2023-10-25 13:00:00+00:00,0,6209,2592,0,479,185,14,69,720,138
2023-10-25 13:15:00+00:00,0,6343,2633,0,479,186,13,69,807,123
2023-10-25 13:30:00+00:00,0,6499,2667,0,479,209,13,68,875,139
2023-10-25 13:45:00+00:00,0,6607,2715,0,479,203,12,69,881,180
2023-10-25 14:00:00+00:00,0,6687,2836,0,479,186,10,71,898,196
2023-10-25 14:15:00+00:00,0,6904,2840,0,478,189,8,71,917,240
2023-10-25 14:30:00+00:00,0,6943,2824,0,479,221,8,71,966,229
2023-10-25 14:45:00+00:00,0,7028,2823,0,479,243,7,72,977,258
2023-10-25 15:00:00+00:00,0,7098,2812,0,479,230,5,71,939,271
2023-10-25 15:15:00+00:00,0,7218,2813,0,480,249,2,72,871,269
2023-10-25 15:30:00+00:00,0,7191,2844,0,479,244,1,73,787,259
2023-10-25 15:45:00+00:00,0,7222,2854,0,479,218,1,71,721,247
2023-10-25 16:00:00+00:00,0,7200,2830,0,479,198,1,73,650,249
2023-10-25 16:15:00+00:00,0,7435,2822,0,479,191,1,73,589,257
2023-10-25 16:30:00+00:00,0,7478,2884,0,479,194,1,71,540,277
2023-10-25 16:45:00+00:00,0,7525,2883,0,479,192,1,69,525,295
2023-10-25 17:00:00+00:00,0,7693,2893,0,479,207,1,69,522,311
2023-10-25 17:15:00+00:00,0,7683,2903,0,479,212,1,71,495,326
2023-10-25 17:30:00+00:00,0,7644,2872,0,479,203,1,71,453,329
2023-10-25 17:45:00+00:00,0,7577,2854,0,479,192,1,71,398,344
2023-10-25 18:00:00+00:00,0,7382,2853,0,479,224,1,71,359,355
2023-10-25 18:15:00+00:00,0,7217,2877,0,479,204,1,71,299,356
2023-10-25 18:30:00+00:00,0,7074,2875,0,479,190,1,71,250,345
2023-10-25 18:45:00+00:00,0,6638,2847,0,478,179,1,72,224,321
2023-10-25 19:00:00+00:00,0,5871,2809,0,478,166,1,72,211,270
2023-10-25 19:15:00+00:00,0,5502,2788,0,480,165,1,71,172,237
2023-10-25 19:30:00+00:00,0,5321,2824,0,479,196,1,72,140,227
2023-10-25 19:45:00+00:00,0,5091,2864,0,480,169,1,69,147,241
2023-10-25 20:00:00+00:00,0,4757,2827,0,480,168,1,68,156,265
2023-10-25 20:15:00+00:00,0,4486,2798,0,480,166,1,71,145,228
2023-10-25 20:30:00+00:00,0,4291,2788,0,480,178,1,71,128,225
2023-10-25 20:45:00+00:00,0,4080,2775,0,480,168,1,71,106,204
2023-10-25 21:00:00+00:00,0,3747,2752,0,480,98,1,71,78,192
2023-10-25 21:15:00+00:00,0,3534,2730,0,479,34,1,69,50,146
2023-10-25 21:30:00+00:00,0,3474,2709,0,480,33,1,70,34,124
2023-10-25 21:45:00+00:00,0,3361,2711,0,480,34,1,70,33,107
2023-10-25 22:00:00+00:00,0,2954,2682,0,479,33,1,70,26,110
2023-10-25 22:15:00+00:00,0,2787,2676,0,480,33,1,70,19,112
2023-10-25 22:30:00+00:00,0,2726,2684,0,479,32,1,70,18,89
2023-10-25 22:45:00+00:00,0,2569,2686,0,479,32,1,71,37,56
2023-10-25 23:00:00+00:00,0,2273,2664,0,480,32,1,71,65,43
2023-10-25 23:15:00+00:00,0,2152,2665,0,480,33,1,70,103,36
2023-10-25 23:30:00+00:00,0,2070,2655,0,479,33,1,70,138,28
2023-10-25 23:45:00+00:00,0,2060,2630,0,479,33,1,71,172,27
2023-10-26 00:00:00+00:00,0,2101,2725,0,479,32,1,72,206,28
2023-10-26 00:15:00+00:00,0,2075,2656,0,479,33,1,71,237,25
2023-10-26 00:30:00+00:00,0,2091,2652,0,479,33,1,70,240,21
2023-10-26 00:45:00+00:00,0,2064,2635,0,479,33,1,70,201,25
2023-10-26 01:00:00+00:00,0,2035,2654,0,480,32,1,70,175,20
2023-10-26 01:15:00+00:00,0,2038,2626,0,479,32,1,70,163,17
2023-10-26 01:30:00+00:00,0,2030,2624,0,479,31,1,70,155,21
2023-10-26 01:45:00+00:00,0,1826,2618,0,479,31,1,71,149,18
2023-10-26 02:00:00+00:00,0,1875,2624,0,479,31,1,69,172,21
2023-10-26 02:15:00+00:00,0,1880,2621,0,480,31,1,68,190,22
2023-10-26 02:30:00+00:00,0,1924,2626,0,480,31,1,67,186,16
2023-10-26 02:45:00+00:00,0,1957,2631,0,479,31,1,69,174,14
2023-10-26 03:00:00+00:00,0,1950,2606,0,480,31,1,71,160,16
2023-10-26 03:15:00+00:00,0,1987,2594,0,478,31,1,69,154,19
2023-10-26 03:30:00+00:00,0,2142,2594,0,480,31,1,68,170,21
2023-10-26 03:45:00+00:00,0,2343,2603,0,480,30,1,67,184,20
2023-10-26 04:00:00+00:00,0,2576,2582,0,480,29,1,62,243,20
2023-10-26 04:15:00+00:00,0,2809,2586,0,480,29,1,60,276,22
2023-10-26 04:30:00+00:00,0,3251,2572,0,479,28,1,62,295,28
2023-10-26 04:45:00+00:00,0,4041,2557,0,480,30,1,61,315,27
2023-10-26 05:00:00+00:00,0,4997,2574,0,480,30,1,62,348,30
2023-10-26 05:15:00+00:00,0,5742,2585,0,480,30,1,65,430,30
2023-10-26 05:30:00+00:00,0,6037,2564,0,479,30,1,67,526,28
2023-10-26 05:45:00+00:00,0,6160,2561,0,479,31,1,67,640,30
2023-10-26 06:00:00+00:00,0,6531,2576,0,480,30,1,69,729,33
2023-10-26 06:15:00+00:00,0,6683,2577,0,479,29,1,69,751,35
2023-10-26 06:30:00+00:00,0,6795,2590,0,479,32,2,68,800,35
2023-10-26 06:45:00+00:00,0,6819,2600,0,479,29,5,70,849,62
2023-10-26 07:00:00+00:00,0,6755,2575,0,479,32,10,70,868,78
2023-10-26 07:15:00+00:00,0,6648,2561,0,479,34,14,70,905,74
2023-10-26 07:30:00+00:00,0,6538,2566,0,480,33,15,71,895,63
2023-10-26 07:45:00+00:00,0,6474,2566,0,480,33,18,72,902,64
2023-10-26 08:00:00+00:00,0,6681,2570,0,480,33,25,71,903,53
2023-10-26 08:15:00+00:00,0,6734,2574,0,479,33,26,71,900,54
2023-10-26 08:30:00+00:00,0,6719,2560,0,479,32,28,72,909,61
2023-10-26 08:45:00+00:00,0,6605,2572,0,480,34,38,70,907,61
2023-10-26 09:00:00+00:00,0,6702,1827,0,479,26,43,31,908,56
2023-10-26 09:15:00+00:00,0,6716,2616,0,480,31,46,72,965,54
2023-10-26 09:30:00+00:00,0,6690,2607,0,480,31,48,70,1031,46
2023-10-26 09:45:00+00:00,0,6505,2592,0,479,31,43,70,1073,48
2023-10-26 10:00:00+00:00,0,6698,2599,0,480,30,38,71,1011,52
2023-10-26 10:15:00+00:00,0,6699,2598,0,479,28,51,71,902,53
2023-10-26 10:30:00+00:00,0,6696,2600,0,481,29,55,74,812,48
2023-10-26 10:45:00+00:00,0,6540,2617,0,480,38,60,71,830,43
2023-10-26 11:00:00+00:00,0,6065,2610,0,479,29,82,70,895,43
2023-10-26 11:15:00+00:00,0,5992,2611,0,479,30,84,70,954,45
2023-10-26 11:30:00+00:00,0,5902,2581,0,479,30,82,70,992,51
2023-10-26 11:45:00+00:00,0,5900,2571,0,479,29,81,71,1032,47
2023-10-26 12:00:00+00:00,0,5900,2572,0,479,28,88,71,1064,44
2023-10-26 12:15:00+00:00,0,5925,2582,0,480,30,82,69,1088,48
2023-10-26 12:30:00+00:00,0,5900,2557,0,479,31,89,69,1140,52
2023-10-26 12:45:00+00:00,0,5887,2534,0,480,32,75,69,1176,58
2023-10-26 13:00:00+00:00,0,5710,2552,0,480,32,58,70,1324,65
2023-10-26 13:15:00+00:00,0,6019,2552,0,480,32,46,71,1272,74
2023-10-26 13:30:00+00:00,0,6208,2545,0,480,32,35,70,1248,79
2023-10-26 13:45:00+00:00,0,6416,2544,0,480,48,35,70,1214,99
2023-10-26 14:00:00+00:00,0,6066,2543,0,480,33,32,69,1167,86
2023-10-26 14:15:00+00:00,0,6215,2538,0,480,34,22,70,1214,82
2023-10-26 14:30:00+00:00,0,6356,2568,0,480,32,17,70,1194,91
2023-10-26 14:45:00+00:00,0,6464,2574,0,480,34,14,69,1216,95
2023-10-26 15:00:00+00:00,0,6374,2625,0,480,34,10,70,1299,91
2023-10-26 15:15:00+00:00,0,6605,2611,0,480,33,6,67,1387,77
2023-10-26 15:30:00+00:00,0,6701,2605,0,480,33,5,63,1480,82
2023-10-26 15:45:00+00:00,0,6755,2623,0,480,35,1,64,1521,107
2023-10-26 16:00:00+00:00,0,6728,2529,0,480,33,0,64,1454,138
2023-10-26 16:15:00+00:00,0,6815,2527,0,480,32,0,65,1352,161
2023-10-26 16:30:00+00:00,0,6894,2525,0,480,33,0,66,1294,178
2023-10-26 16:45:00+00:00,0,6916,2528,0,479,35,0,69,1257,203
2023-10-26 17:00:00+00:00,0,6829,2519,0,480,40,0,71,1251,205
2023-10-26 17:15:00+00:00,0,6882,2521,0,480,34,0,70,1304,193
2023-10-26 17:30:00+00:00,0,6759,2526,0,479,35,0,69,1444,195
2023-10-26 17:45:00+00:00,0,6554,2518,0,480,34,0,69,1493,199
2023-10-26 18:00:00+00:00,0,6726,2527,0,480,35,0,70,1487,207
2023-10-26 18:15:00+00:00,0,6530,2568,0,479,33,0,71,1530,218
2023-10-26 18:30:00+00:00,0,6190,2504,0,479,34,0,69,1465,216
2023-10-26 18:45:00+00:00,0,5670,2516,0,479,32,0,68,1356,210
2023-10-26 19:00:00+00:00,0,5153,2703,0,479,34,0,64,1323,217
2023-10-26 19:15:00+00:00,0,4925,2713,0,479,34,0,65,1234,229
2023-10-26 19:30:00+00:00,0,4425,2707,0,479,33,0,68,1283,229
2023-10-26 19:45:00+00:00,0,3927,2771,0,479,34,0,71,1301,249
2023-10-26 20:00:00+00:00,0,3596,2869,0,479,35,0,72,1318,262
2023-10-26 20:15:00+00:00,0,3538,2891,0,479,33,0,73,1268,246
2023-10-26 20:30:00+00:00,0,3500,2923,0,479,33,0,72,1269,207
2023-10-26 20:45:00+00:00,0,3219,2909,0,478,36,0,72,1226,187
2023-10-26 21:00:00+00:00,0,3188,2930,0,480,35,0,70,1209,167
2023-10-26 21:15:00+00:00,0,3076,2914,0,479,34,0,70,1143,186
2023-10-26 21:30:00+00:00,0,3015,2900,0,479,35,0,72,1034,178
2023-10-26 21:45:00+00:00,0,2885,2892,0,479,34,0,71,927,185
2023-10-26 22:00:00+00:00,0,2734,2868,0,479,34,0,70,903,191
2023-10-26 22:15:00+00:00,0,2559,2840,0,480,34,0,70,892,220
2023-10-26 22:30:00+00:00,0,2513,2805,0,479,35,0,70,880,198
2023-10-26 22:45:00+00:00,0,2284,2824,0,479,35,0,70,876,193
2023-10-26 23:00:00+00:00,0,2227,2784,0,480,35,0,71,842,212
2023-10-26 23:15:00+00:00,0,2141,2788,0,479,35,0,71,810,227
2023-10-26 23:30:00+00:00,0,2131,2763,0,480,34,0,72,765,221
2023-10-26 23:45:00+00:00,0,2055,2774,0,480,34,0,72,755,194
2023-10-27 00:00:00+00:00,0,1891,2813,0,479,33,0,72,683,158
2023-10-27 00:15:00+00:00,0,1886,2793,0,479,34,0,73,660,156
2023-10-27 00:30:00+00:00,0,1843,2796,0,479,34,0,71,626,151
2023-10-27 00:45:00+00:00,0,1848,2789,0,479,35,0,70,567,173
2023-10-27 01:00:00+00:00,0,1999,2803,0,480,35,0,70,568,196
2023-10-27 01:15:00+00:00,0,1932,2840,0,479,35,0,72,535,203
2023-10-27 01:30:00+00:00,0,1946,2862,0,480,35,0,70,498,207
2023-10-27 01:45:00+00:00,0,1937,2872,0,480,34,0,72,504,197
2023-10-27 02:00:00+00:00,0,2079,2818,0,480,34,0,70,528,188
2023-10-27 02:15:00+00:00,0,2013,2818,0,480,34,0,70,550,186
2023-10-27 02:30:00+00:00,0,2085,2789,0,480,33,0,71,561,181
2023-10-27 02:45:00+00:00,0,2109,2787,0,480,35,0,72,579,157
2023-10-27 03:00:00+00:00,0,2100,2822,0,480,32,0,72,570,162
2023-10-27 03:15:00+00:00,0,2174,2825,0,479,32,0,72,596,169
2023-10-27 03:30:00+00:00,0,2294,2809,0,480,33,0,71,626,162
2023-10-27 03:45:00+00:00,0,2447,2798,0,479,34,0,70,635,156
2023-10-27 04:00:00+00:00,0,2894,2763,0,480,35,0,69,626,174
2023-10-27 04:15:00+00:00,0,3373,2749,0,480,34,0,71,601,186
2023-10-27 04:30:00+00:00,0,4016,2754,0,479,35,0,72,572,171
2023-10-27 04:45:00+00:00,0,4756,2751,0,479,34,0,72,560,144
2023-10-27 05:00:00+00:00,0,5495,2720,0,479,33,0,70,549,130
2023-10-27 05:15:00+00:00,0,5799,2735,0,480,34,0,70,481,119
2023-10-27 05:30:00+00:00,0,6056,2753,0,479,35,0,69,440,111
2023-10-27 05:45:00+00:00,0,6104,2766,0,479,37,0,69,399,111
2023-10-27 06:00:00+00:00,0,6067,2949,0,479,33,0,70,395,117
2023-10-27 06:15:00+00:00,0,6071,2932,0,479,34,0,71,423,116
2023-10-27 06:30:00+00:00,0,6123,2971,0,480,33,0,71,460,112
2023-10-27 06:45:00+00:00,0,6239,2997,0,479,36,0,70,493,120
2023-10-27 07:00:00+00:00,0,6286,2970,0,480,36,4,71,501,123
2023-10-27 07:15:00+00:00,0,6123,2962,0,480,32,6,71,493,109
2023-10-27 07:30:00+00:00,0,6049,2952,0,480,33,7,73,505,123
2023-10-27 07:45:00+00:00,0,6068,2951,0,479,33,8,70,537,129
2023-10-27 08:00:00+00:00,0,6562,2809,0,479,34,10,71,592,125
2023-10-27 08:15:00+00:00,0,6577,2775,0,480,33,11,72,665,120
2023-10-27 08:30:00+00:00,0,6563,2793,0,480,33,13,71,733,109
2023-10-27 08:45:00+00:00,0,6460,2796,0,480,33,17,71,782,101
2023-10-27 09:00:00+00:00,0,6659,2775,0,479,34,21,70,761,111
2023-10-27 09:15:00+00:00,0,6687,2773,0,479,32,24,71,793,104
2023-10-27 09:30:00+00:00,0,6558,2775,0,479,32,29,71,858,111
2023-10-27 09:45:00+00:00,0,6412,2783,0,480,32,32,72,901,102
2023-10-27 10:00:00+00:00,0,5986,2910,0,479,33,30,71,941,105
2023-10-27 10:15:00+00:00,0,5876,2932,0,479,36,29,70,1050,103
2023-10-27 10:30:00+00:00,0,5700,2902,0,479,32,28,71,1161,103
2023-10-27 10:45:00+00:00,0,5331,2876,0,479,32,28,69,1317,111
2023-10-27 11:00:00+00:00,0,4672,2872,0,479,37,31,69,1555,132
2023-10-27 11:15:00+00:00,0,4230,2884,0,479,33,31,71,1585,147
2023-10-27 11:30:00+00:00,0,4026,2885,0,479,33,29,71,1458,146
2023-10-27 11:45:00+00:00,0,4081,2883,0,479,33,25,69,1261,165
2023-10-27 12:00:00+00:00,0,4161,2883,0,480,33,23,70,1101,171
2023-10-27 12:15:00+00:00,0,4296,2882,0,479,35,25,69,952,138
2023-10-27 12:30:00+00:00,0,4383,2828,0,480,36,27,67,732,106
2023-10-27 12:45:00+00:00,0,4282,2753,0,480,34,21,69,626,84
2023-10-27 13:00:00+00:00,0,4347,2792,0,480,32,18,71,608,78
2023-10-27 13:15:00+00:00,0,4282,2792,0,479,33,15,71,747,92
2023-10-27 13:30:00+00:00,0,4201,2768,0,480,39,16,70,829,100
2023-10-27 13:45:00+00:00,0,4186,2729,0,480,34,14,68,888,103
